id,gen,plan,cred1,cred1y2,cred1.2y3,cred1234,nac_lug,otros_univ,ocup_rel,sit_labNT,horas,sexto,edad,edad_t,Xfem,Xhijos,Xocup,XeduP,XeduM,XocuP,XocuM,tratamiento,inst,EDA,MC.EDA,carr04,carr11,carr12,carr14,fecing4,fecing11,fecing12,fecing14,fecingEDA,julio,EDAoMCEDA,Xnac_lug,Xhoras,XeduM_num,XeduP_num,Xedu_H,Xsexto,cred1_prop,cred1_2012,cred1y2_prop,cred1y2_2012,cred1.2y3_prop,cred1.2y3_2012,cred1234_prop,cred1234_2012
427,2013,3. Plan 12   ,50,50,50,50,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Publica,19,t17.19,0,0,1,1,2,Cuenta propia,Cuenta propia,1,83,1,0,0,0,1,0,NA,NA,5/2/2013,NA,21/07/2015,0,1,Montevideo,Trabaja menos de 30 horas,2,1,2,Montevideo Publica,0.555555556,50,0.277777778,50,0.185185185,50,0.138888889,50
428,2013,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,15,0,0,0,0,1,0,NA,NA,18/02/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
429,2014,3. Plan 12   ,55,70,90,90,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,20,0,1,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,1,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.611111111,55,0.388888889,70,0.333333333,90,0.25,90
430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,2014,3. Plan 12   ,70,140,220,220,Salto,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,2,2,Asalariado,Asalariado,1,193,0,1,0,0,1,0,NA,NA,13/02/2014,NA,NA,0,1,Interior,No trabaja,2,2,2,Interior Publica,0.777777778,70,0.777777778,140,0.814814815,220,0.611111111,220
432,2013,3. Plan 12   ,50,90,100,100,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,356,0,0,0,0,1,0,NA,NA,6/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.555555556,50,0.5,90,0.37037037,100,0.277777778,100
433,2013,3. Plan 12   ,80,140,190,230,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,2,No trabaja,No trabaja,1,15,0,0,0,0,1,0,NA,NA,4/2/2013,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.888888889,80,0.777777778,140,0.703703704,190,0.638888889,230
434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,2014,3. Plan 12   ,60,130,200,200,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,0,0,0,2,3,Asalariado,Asalariado,1,41,0,0,0,1,1,0,NA,11/2/2014,11/2/2014,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Interior Privada,0.666666667,60,0.722222222,130,0.740740741,200,0.555555556,200
436,2013,3. Plan 12   ,70,140,170,180,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,17,t17.19,1,0,0,2,3,Asalariado,Asalariado,1,50,0,0,0,1,1,0,NA,4/2/2013,4/2/2013,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,0.777777778,70,0.777777778,140,0.62962963,170,0.5,180
437,2013,3. Plan 12   ,60,90,100,120,Maldonado,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,17,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,359,0,0,0,0,1,0,NA,NA,4/2/2013,NA,NA,0,0,Interior,No trabaja,2,2,2,Interior Privada,0.666666667,60,0.5,90,0.37037037,100,0.333333333,120
438,2014,3. Plan 12   ,60,140,170,170,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,201,0,0,0,0,1,0,NA,NA,11/2/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.666666667,60,0.777777778,140,0.62962963,170,0.472222222,170
439,2015,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,Está poco relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Interior Publica,22,t20.22,0,0,1,2,2,Asalariado,Asalariado,1,135,0,0,0,0,1,0,NA,NA,18/02/2015,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,2,2,Interior Publica,0,0,0,0,0,0,0,0
440,2014,3. Plan 12   ,80,160,250,250,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,346,0,0,0,0,1,1,NA,NA,5/3/2014,5/3/2014,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.888888889,80,0.888888889,160,0.925925926,250,0.694444444,250
441,2014,3. Plan 12   ,30,70,100,100,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,83,0,0,0,1,1,0,NA,5/3/2014,5/3/2014,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Publica,0.333333333,30,0.388888889,70,0.37037037,100,0.277777778,100
442,2012,3. Plan 12   ,0,0,0,0,Río Negro,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Publica,18,t17.19,0,0,0,1,1,Asalariado,No trabaja,1,176,0,0,0,0,1,0,NA,NA,17/02/2012,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,0,0,0,0,0,0,0,0
443,2013,3. Plan 12   ,80,155,255,360,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,1,0,0,2,2,No trabaja,Cuenta propia,1,201,0,0,0,1,1,0,NA,6/2/2013,6/2/2013,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.888888889,80,0.861111111,155,0.944444444,255,1,360
444,2014,3. Plan 12   ,90,160,240,240,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,1,3,Asalariado,Asalariado,1,15,0,0,0,0,1,0,NA,NA,11/2/2014,NA,NA,0,0,Montevideo,No trabaja,3,1,3,Montevideo Privada,1,90,0.888888889,160,0.888888889,240,0.666666667,240
445,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Dirección,Asalariado,1,204,0,0,0,0,1,0,NA,NA,21/02/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0,0,0,0,0,0,0,0
446,2014,3. Plan 12   ,0,15,15,15,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,2,Dirección,Dirección,1,23,0,1,0,1,1,0,NA,14/02/2014,14/02/2014,NA,NA,0,1,Interior,No trabaja,2,3,3,Montevideo Privada,0,0,0.083333333,15,0.055555556,15,0.041666667,15
447,2013,3. Plan 12   ,80,180,270,350,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,3,Asalariado,Asalariado,1,176,0,0,0,0,1,0,NA,NA,5/2/2013,NA,NA,0,0,Interior,No trabaja,3,1,3,Interior Publica,0.888888889,80,1,180,1,270,0.972222222,350
448,2013,3. Plan 12   ,40,80,120,170,Florida,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,19,t17.19,0,0,0,1,3,Sin dato,Asalariado,1,185,0,0,0,1,1,0,NA,8/2/2013,8/2/2013,NA,NA,0,0,Interior,No trabaja,3,1,3,Interior Publica,0.444444444,40,0.444444444,80,0.444444444,120,0.472222222,170
449,2012,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,18,t17.19,1,0,1,2,3,Asalariado,Asalariado,1,348,1,1,0,0,1,0,NA,NA,10/2/2012,NA,7/2/2015,0,1,Montevideo,Trabaja mas de 30 horas,3,2,3,Montevideo Publica,0,0,0,0,0,0,0,0
450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,2012,3. Plan 12   ,20,40,40,40,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Sin dato,Sin dato,1,111,1,1,0,1,1,1,NA,7/2/2012,7/2/2012,7/2/2012,1/2/2014,0,1,Montevideo,No trabaja,1,1,1,Interior Publica,0.222222222,20,0.222222222,40,0.148148148,40,0.111111111,40
453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,2012,3. Plan 12   ,30,30,30,30,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,20,t20.22,0,0,0,1,3,Asalariado,Asalariado,1,305,0,0,0,0,1,1,NA,NA,6/2/2012,6/2/2012,NA,0,0,Montevideo,No trabaja,3,1,3,Interior Publica,0.333333333,30,0.166666667,30,0.111111111,30,0.083333333,30
455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,2012,3. Plan 12   ,80,140,170,170,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,2,Asalariado,Cuenta propia,1,312,0,0,0,1,1,0,NA,14/02/2012,14/02/2012,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.888888889,80,0.777777778,140,0.62962963,170,0.472222222,170
457,2013,3. Plan 12   ,90,180,260,320,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,222,0,0,0,1,1,0,NA,8/2/2013,8/2/2013,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Interior Privada,1,90,1,180,0.962962963,260,0.888888889,320
458,2015,3. Plan 12   ,0,10,10,10,Montevideo,No posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,19,t17.19,0,0,1,1,1,Asalariado,Asalariado,1,288,0,0,0,0,1,0,NA,NA,20/02/2015,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0,0,0.055555556,10,0.037037037,10,0.027777778,10
459,2014,3. Plan 12   ,60,90,130,130,PaysandÃº,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,19,0,0,0,1,1,0,NA,12/2/2014,12/2/2014,NA,NA,0,0,Interior,No trabaja,3,3,3,Montevideo Privada,0.666666667,60,0.5,90,0.481481481,130,0.361111111,130
460,2013,3. Plan 12   ,60,80,130,190,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Publica,18,t17.19,1,0,0,2,2,Asalariado,No trabaja,1,83,0,0,0,0,1,0,NA,NA,6/3/2013,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Publica,0.666666667,60,0.444444444,80,0.481481481,130,0.527777778,190
461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,2015,3. Plan 12   ,60,100,100,100,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,19,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,57,0,0,0,0,1,0,NA,NA,11/2/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.666666667,60,0.555555556,100,0.37037037,100,0.277777778,100
463,2014,3. Plan 12   ,0,80,100,100,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,19,t17.19,0,0,1,1,1,Asalariado,No trabaja,1,61,0,0,0,1,1,0,NA,19/02/2014,19/02/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0,0,0.444444444,80,0.37037037,100,0.277777778,100
464,2014,3. Plan 12   ,0,30,40,40,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,120,0,0,0,0,1,0,NA,NA,14/02/2014,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,0,0,0.166666667,30,0.148148148,40,0.111111111,40
465,2014,3. Plan 12   ,90,175,260,260,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,51,0,0,0,1,1,1,NA,6/7/2016,12/2/2014,16/01/2015,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,1,90,0.972222222,175,0.962962963,260,0.722222222,260
466,2014,3. Plan 12   ,30,100,200,200,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Publica,19,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,63,0,0,0,1,1,0,NA,6/3/2014,6/3/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Publica,0.333333333,30,0.555555556,100,0.740740741,200,0.555555556,200
467,2015,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Publica,22,t20.22,0,0,0,NA,3,Asalariado,Asalariado,1,78,0,1,0,0,1,0,NA,NA,4/3/2015,NA,NA,0,1,Montevideo,No trabaja,3,NA,3,Montevideo Publica,0,0,0,0,0,0,0,0
468,2013,3. Plan 12   ,60,80,100,130,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,18,t17.19,1,0,0,1,2,Asalariado,No trabaja,1,31,0,0,0,1,1,1,NA,14/02/2013,14/02/2013,14/02/2013,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Privada,0.666666667,60,0.444444444,80,0.37037037,100,0.361111111,130
469,2014,3. Plan 12   ,70,130,180,180,Montevideo,No posee,No está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Publica,19,t17.19,0,0,1,3,2,Asalariado,Asalariado,1,83,0,0,0,0,1,1,NA,NA,12/2/2014,20/07/2015,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,3,3,Montevideo Publica,0.777777778,70,0.722222222,130,0.666666667,180,0.5,180
470,2015,3. Plan 12   ,30,70,70,70,Montevideo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,0,0,0,2,1,Asalariado,Asalariado,1,43,0,0,0,0,1,1,NA,NA,12/7/2015,2/3/2015,NA,0,0,Montevideo,No trabaja,1,2,2,Montevideo Privada,0.333333333,30,0.388888889,70,0.259259259,70,0.194444444,70
471,2013,3. Plan 12   ,90,140,170,220,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Publica,18,t17.19,1,0,0,1,1,Asalariado,Cuenta propia,1,216,0,0,0,0,1,0,NA,NA,4/2/2013,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Publica,1,90,0.777777778,140,0.62962963,170,0.611111111,220
472,2013,3. Plan 12   ,10,20,80,140,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Publica,18,t17.19,0,0,1,2,1,Asalariado,No trabaja,1,62,0,1,0,1,1,0,NA,13/02/2013,13/02/2013,NA,NA,0,1,Montevideo,Trabaja menos de 30 horas,1,2,2,Montevideo Publica,0.111111111,10,0.111111111,20,0.296296296,80,0.388888889,140
473,2014,3. Plan 12   ,20,70,130,130,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,12,0,0,0,0,1,0,NA,NA,10/2/2014,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Privada,0.222222222,20,0.388888889,70,0.481481481,130,0.361111111,130
474,2012,3. Plan 12   ,70,120,200,260,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,2,Asalariado,No trabaja,1,185,0,0,0,0,1,1,NA,NA,9/2/2012,9/2/2012,NA,0,0,Interior,No trabaja,2,1,2,Interior Publica,0.777777778,70,0.666666667,120,0.740740741,200,0.722222222,260
475,2012,3. Plan 12   ,20,20,20,20,Durazno,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,21,t20.22,0,0,0,1,2,Asalariado,Asalariado,1,108,0,1,0,1,1,0,NA,7/3/2012,7/3/2012,NA,NA,0,1,Interior,No trabaja,2,1,2,Interior Publica,0.222222222,20,0.111111111,20,0.074074074,20,0.055555556,20
476,2014,3. Plan 12   ,60,110,110,110,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,2,2,Dirección,Asalariado,1,50,0,0,0,0,1,0,NA,NA,18/02/2014,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.666666667,60,0.611111111,110,0.407407407,110,0.305555556,110
477,2012,3. Plan 12   ,60,150,230,250,Montevideo,Si posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,19,t17.19,1,0,0,2,2,Sin dato,Dirección,1,45,0,0,0,0,1,0,NA,NA,5/3/2012,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.666666667,60,0.833333333,150,0.851851852,230,0.694444444,250
478,2012,3. Plan 12   ,90,160,230,270,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,2,3,Dirección,Asalariado,1,52,0,0,0,1,1,0,NA,14/02/2012,14/02/2012,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,1,90,0.888888889,160,0.851851852,230,0.75,270
479,2013,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,18,t17.19,1,0,0,3,2,Cuenta propia,Asalariado,1,63,0,0,0,0,1,0,NA,NA,14/02/2013,NA,NA,0,0,Montevideo,No trabaja,2,3,3,Montevideo Publica,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
480,2014,3. Plan 12   ,60,120,140,140,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Privada,18,t17.19,1,0,0,3,3,Asalariado,Asalariado,1,413,0,0,0,0,1,0,NA,NA,13/02/2014,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Interior Privada,0.666666667,60,0.666666667,120,0.518518519,140,0.388888889,140
481,2013,3. Plan 12   ,10,40,90,120,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Cuenta propia,Cuenta propia,1,52,0,0,0,1,1,0,NA,7/2/2015,4/3/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.111111111,10,0.222222222,40,0.333333333,90,0.333333333,120
482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,2013,3. Plan 12   ,70,150,190,260,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,50,0,0,0,1,1,0,NA,18/02/2013,18/02/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.777777778,70,0.833333333,150,0.703703704,190,0.722222222,260
484,2014,3. Plan 12   ,20,110,120,120,Cerro Largo,No posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,99,0,0,0,0,1,0,NA,NA,17/02/2014,NA,NA,0,0,Interior,No trabaja,3,3,3,Interior Publica,0.222222222,20,0.611111111,110,0.444444444,120,0.333333333,120
485,2013,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No está relacionada,No corresponde,Trabaja menos de 10 hrs semanales,Montevideo Publica,18,t17.19,1,0,1,1,1,Asalariado,Asalariado,1,76,0,0,0,1,1,0,NA,21/02/2013,21/02/2013,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,1,1,1,Montevideo Publica,0,0,0,0,0,0,0,0
486,2014,3. Plan 12   ,0,0,0,0,PaysandÃº,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,0,0,0,1,3,Asalariado,Asalariado,1,395,0,0,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,0,Interior,No trabaja,3,1,3,Interior Publica,0,0,0,0,0,0,0,0
487,2014,3. Plan 12   ,0,50,100,100,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,1,0,0,1,2,Asalariado,Asalariado,1,23,0,0,0,0,1,0,NA,NA,12/2/2014,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Montevideo Privada,0,0,0.277777778,50,0.37037037,100,0.277777778,100
488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,2014,3. Plan 12   ,50,70,70,70,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,18,0,0,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Montevideo Privada,0.555555556,50,0.388888889,70,0.259259259,70,0.194444444,70
490,2013,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,18,t17.19,0,0,0,3,3,Asalariado,Asalariado,1,15,0,0,0,0,1,0,NA,NA,5/3/2013,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
491,2014,3. Plan 12   ,0,5,5,5,Montevideo,No posee,No está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Privada,19,t17.19,1,0,1,1,1,Asalariado,Asalariado,1,346,0,1,0,1,1,0,NA,6/3/2014,6/3/2014,NA,NA,0,1,Montevideo,Trabaja menos de 30 horas,1,1,1,Montevideo Privada,0,0,0.027777778,5,0.018518519,5,0.013888889,5
492,2014,3. Plan 12   ,90,180,255,255,PaysandÃº,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Privada,18,t17.19,1,0,0,1,3,Asalariado,Asalariado,1,40,0,0,0,1,1,0,NA,10/2/2014,10/2/2014,NA,NA,0,0,Interior,No trabaja,3,1,3,Interior Privada,1,90,1,180,0.944444444,255,0.708333333,255
493,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Publica,21,t20.22,0,0,1,2,2,Asalariado,Asalariado,1,87,0,0,0,0,1,0,NA,NA,5/3/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,2,2,Interior Publica,0,0,0,0,0,0,0,0
494,2015,3. Plan 12   ,90,170,170,170,Canelones,Si posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Publica,25,t23.26,0,0,1,1,1,Asalariado,Asalariado,1,176,1,0,0,1,1,1,NA,24/02/2015,24/02/2015,24/02/2015,16/02/2017,0,1,Interior,Trabaja mas de 30 horas,1,1,1,Interior Publica,1,90,0.944444444,170,0.62962963,170,0.472222222,170
495,2012,3. Plan 12   ,30,50,60,60,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,124,1,1,0,1,1,1,NA,10/2/2012,10/2/2012,10/2/2012,1/2/2014,0,1,Montevideo,No trabaja,1,1,1,Interior Publica,0.333333333,30,0.277777778,50,0.222222222,60,0.166666667,60
496,2014,3. Plan 12   ,70,160,225,225,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,2,2,Asalariado,Asalariado,1,158,0,0,0,1,1,0,NA,14/02/2014,14/02/2014,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Interior Publica,0.777777778,70,0.888888889,160,0.833333333,225,0.625,225
497,2012,3. Plan 12   ,90,160,230,310,Canelones,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,Asalariado,1,331,0,0,0,0,1,1,NA,NA,6/2/2012,6/2/2012,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,1,90,0.888888889,160,0.851851852,230,0.861111111,310
498,2012,3. Plan 12   ,30,40,50,50,Colonia,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,18,t17.19,1,0,0,1,1,Asalariado,No trabaja,1,157,0,0,0,1,1,0,NA,10/2/2012,10/2/2012,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,0.333333333,30,0.222222222,40,0.185185185,50,0.138888889,50
